SKU,GCODE,Category,New Description,NMFC,Treads,Width,Depth,Gauge,Height,Length,Capacity,WEIGHT,Stock,Type
BXH42,BHXBAR,RACK-SPI,"Designed for reliability, this product is 3"" wide, 42"" deep, and made with durable standard gauge steel, ideal for heavy-duty use. It is made to last through extended periods of intense industrial usage.",55,,"3""","42""",,,,,8.2 lbs,,
BXH36,BHXBAR,RACK-SPI,"Crafted from standard gauge steel, this item spans 3"" in width and 36"" in depth, providing reliable strength for industrial applications. It is crafted for durability and strength in a variety of demanding settings.",55,,"3""","36""",,,,,6.9 lbs,,
BHX48,BHXBAR,RACK-SPI,"With a width of 3"" and a depth of 48"", this standard gauge steel component ensures long-lasting performance in tough industrial settings. It is designed to withstand heavy-duty use while maintaining structural integrity.",55,,"3""","48""",,,,,9.4 lbs,,
U6,RACK-T,RACK-T,"Designed for reliability, this product is standard wide, standard deep, and made with durable standard gauge steel, ideal for heavy-duty use. It is designed to withstand heavy-duty use while maintaining structural integrity.",55,,,,,,,,1.5 lbs,,
Z8,Z8,,"Measuring standard in width and standard in depth, this standard gauge steel product is engineered for industrial-grade performance. It is ensuring long-lasting reliability even in the most demanding industrial environments.",,,,,,,,,0.0 lbs,,
RACK-STRUCTURAL,RACK-STR,RACK-SPI,"Designed for reliability, this product is standard wide, standard deep, and made with durable standard gauge steel, ideal for heavy-duty use. It is providing a solid and reliable solution for high-traffic areas.",55,,,,,,,,0.0 lbs,,
B9,B2,RACK-SPI,"This product is built for demanding environments, featuring standard width, standard depth, and a sturdy standard gauge construction. It is offering superior resistance to wear and tear in heavy-use scenarios.",55,,,,,,,,0.06 lbs,,part
ZR,MISC,MISC,"Designed for reliability, this product is standard wide, standard deep, and made with durable standard gauge steel, ideal for heavy-duty use. It is ideal for supporting industrial processes that require robust materials.",55,,,,,,,,0.0 lbs,,
U7,RACK-T,RACK-T,"Designed for reliability, this product is standard wide, standard deep, and made with durable standard gauge steel, ideal for heavy-duty use. It is made to last through extended periods of intense industrial usage.",55,,,,,,,,2.0 lbs,,
ZP,ZP,,"Designed for reliability, this product is standard wide, standard deep, and made with durable standard gauge steel, ideal for heavy-duty use. It is ensuring long-lasting reliability even in the most demanding industrial environments.",,,,,,,,,0.0 lbs,,
BS4T55156,BS4T,RACK-T,"Measuring standard in width and standard in depth, this standard gauge steel product is engineered for industrial-grade performance. Additionally, it spans 156"" in length, offering enhanced durability and stability. It is made to last through extended periods of intense industrial usage.",55,,,,,"5.5""","156""",,55.0 lbs,,
B10,HOOKOVER,,"This product is built for demanding environments, featuring 4"" width, standard depth, and a sturdy standard gauge construction. Additionally, it spans 4.75"" in length, offering enhanced durability and stability. It is ensuring long-lasting reliability even in the most demanding industrial environments.",,,"4""",,,,"4.75""",,2.0 lbs,,part
RACK-STR,RACK-STR,RACK-SPI,"Crafted from standard gauge steel, this item spans standard in width and standard in depth, providing reliable strength for industrial applications. It is built to handle tough conditions and provide superior performance over time.",55,,,,,,,,0.0 lbs,,
U37T42120,U37T,RACK-T,"Measuring standard in width and 42"" in depth, this standard gauge steel product is engineered for industrial-grade performance. It is built to handle tough conditions and provide superior performance over time.",55,,,"42""",,,,29800 lbs,106.0 lbs,,
MHE,MEZZ,MEZZ,"This product is built for demanding environments, featuring standard width, standard depth, and a sturdy standard gauge construction. It is offering exceptional durability in rigorous industrial applications.",65,,,,,,,,0.4 lbs,,
ZI,MISC,MISC,"With a width of standard and a depth of standard, this standard gauge steel component ensures long-lasting performance in tough industrial settings. It is offering superior resistance to wear and tear in heavy-use scenarios.",55,,,,,,,,0.0 lbs,,
MKE,MEZZ,MEZZ,"Measuring standard in width and standard in depth, this standard gauge steel product is engineered for industrial-grade performance. It is engineered for continuous use in challenging conditions, ensuring dependable performance.",65,,,,,,,,0.4 lbs,,
STACKRAK,STACKRAK,,"With a width of standard and a depth of standard, this standard gauge steel component ensures long-lasting performance in tough industrial settings. It is providing a solid and reliable solution for high-traffic areas.",,,,,,,,,0.0 lbs,,
Z9,MISC,MISC,"With a width of standard and a depth of standard, this standard gauge steel component ensures long-lasting performance in tough industrial settings. It is ensuring long-lasting reliability even in the most demanding industrial environments.",55,,,,,,,,0.0 lbs,,
G26,G26,,"Crafted from standard gauge steel, this item spans standard in width and standard in depth, providing reliable strength for industrial applications. It is made to last through extended periods of intense industrial usage.",,,,,,,,,0.04 lbs,,
B32,CLP BM I,RACK-T,"Designed for reliability, this product is standard wide, standard deep, and made with durable standard gauge steel, ideal for heavy-duty use. It is ensuring long-lasting reliability even in the most demanding industrial environments.",55,,,,,,,,1.25 lbs,,part
B33,B33,,"Measuring standard in width and standard in depth, this standard gauge steel product is engineered for industrial-grade performance. It is providing a solid and reliable solution for high-traffic areas.",,,,,,,,,0.05 lbs,,part
G2,MP GRAT,,"This product is built for demanding environments, featuring standard width, standard depth, and a sturdy standard gauge construction. It is engineered for continuous use in challenging conditions, ensuring dependable performance.",,,,,,,,,0.64 lbs,,
G3,MP GRAT,,"This product is built for demanding environments, featuring standard width, standard depth, and a sturdy standard gauge construction. It is providing a solid and reliable solution for high-traffic areas.",,,,,,,,,0.03 lbs,,
BLACK,MISC,MISC,"This product is built for demanding environments, featuring standard width, standard depth, and a sturdy standard gauge construction. It is offering superior resistance to wear and tear in heavy-use scenarios.",55,,,,,,,,0.06 lbs,,
BLUE,MISC,MISC,"Measuring standard in width and standard in depth, this standard gauge steel product is engineered for industrial-grade performance. It is engineered for continuous use in challenging conditions, ensuring dependable performance.",55,,,,,,,,0.06 lbs,,
GRAY,MISC,MISC,"Measuring standard in width and standard in depth, this standard gauge steel product is engineered for industrial-grade performance. It is ensuring long-lasting reliability even in the most demanding industrial environments.",55,,,,,,,,0.06 lbs,,
YELLOW,MISC,MISC,"This product is built for demanding environments, featuring standard width, standard depth, and a sturdy standard gauge construction. It is made to last through extended periods of intense industrial usage.",55,,,,,,,,0.06 lbs,,
ORANGE,MISC,MISC,"This product is built for demanding environments, featuring standard width, standard depth, and a sturdy standard gauge construction. It is engineered for continuous use in challenging conditions, ensuring dependable performance.",55,,,,,,,,0.06 lbs,,
GREEN,MISC,MISC,"With a width of standard and a depth of standard, this standard gauge steel component ensures long-lasting performance in tough industrial settings. It is engineered for continuous use in challenging conditions, ensuring dependable performance.",55,,,,,,,,0.06 lbs,,
RED,MISC,MISC,"Measuring standard in width and standard in depth, this standard gauge steel product is engineered for industrial-grade performance. It is designed to withstand heavy-duty use while maintaining structural integrity.",55,,,,,,,,0.06 lbs,,
WHITE,MISC,MISC,"Crafted from standard gauge steel, this item spans standard in width and standard in depth, providing reliable strength for industrial applications. It is offering superior resistance to wear and tear in heavy-use scenarios.",55,,,,,,,,0.06 lbs,,
YELLOW,MISC,MISC,"Measuring standard in width and standard in depth, this standard gauge steel product is engineered for industrial-grade performance. It is providing a solid and reliable solution for high-traffic areas.",55,,,,,,,,0.0 lbs,,
UPH12,UPH,RACK-SPI,"Crafted from standard gauge steel, this item spans standard in width and standard in depth, providing reliable strength for industrial applications. It is made to last through extended periods of intense industrial usage.",55,,,,,,,,10.5 lbs,,
UPH18,UPH,RACK-SPI,"Designed for reliability, this product is standard wide, standard deep, and made with durable standard gauge steel, ideal for heavy-duty use. It is designed to withstand heavy-duty use while maintaining structural integrity.",55,,,,,,,,13.0 lbs,,
